Price,Region,Longitude,Latitude,Year_Month,District
8844,pinghua,114.134135,22.691778,Sep-12,Longgang
1000,nanji,180,90,Sep-12,Nanji
130000,beiji,0,90,Sep-12,Beiji
19284,cuizhu,114.136934,22.571853,Oct-12,Luohu
17308,huangbeiling,114.147776,22.555274,Oct-12,Luohu
19993,liantang,114.168136,22.565189,Oct-12,Luohu
17843,dongmen,114.137432,22.554485,Oct-12,Luohu
9070,songgang,113.84849,22.772051,Oct-12,Baoan
18078,baoanzhongxin,113.880356,22.568488,Oct-12,Baoan
10376,fuyong,113.818564,22.671088,Oct-12,Baoan
14542,xinan,113.90302,22.572611,Oct-12,Baoan
15936,xixiang,113.867649,22.609225,Oct-12,Baoan
33985,xiangmihu,114.029174,22.549569,Oct-12,Futian
20159,futiankouan,114.07651,22.521408,Oct-12,Futian
26554,chegongmiao,114.033487,22.537692,Oct-12,Futian
23589,futianzhongxin,114.062828,22.534178,Oct-12,Futian
20218,xili,113.973377,22.593453,Oct-12,Nanshan
23211,shekou,113.932241,22.497187,Oct-12,Nanshan
26975,kejiyuan,113.936539,22.5385,Oct-12,Nanshan
34307,huaqiaocheng,113.986156,22.544673,Oct-12,Nanshan
24250,qianhai,113.913241,22.522323,Oct-12,Nanshan
16640,bantian,114.061426,22.636774,Oct-12,Longgang
11063,longgangzhongxincheng,114.24854,22.732774,Oct-12,Longgang 
8892,pinghua,114.134135,22.691778,Oct-12,Longgang
1000,nanji,180,90,Oct-12,Nanji
130000,beiji,0,90,Oct-12,Beiji
19354,cuizhu,114.136934,22.571853,Nov-12,Luohu
17356,huangbeiling,114.147776,22.555274,Nov-12,Luohu
20293,liantang,114.168136,22.565189,Nov-12,Luohu
18268,dongmen,114.137432,22.554485,Nov-12,Luohu
8865,songgang,113.84849,22.772051,Nov-12,Baoan
18126,baoanzhongxin,113.880356,22.568488,Nov-12,Baoan
10810,fuyong,113.818564,22.671088,Nov-12,Baoan
14850,xinan,113.90302,22.572611,Nov-12,Baoan
16140,xixiang,113.867649,22.609225,Nov-12,Baoan
34394,xiangmihu,114.029174,22.549569,Nov-12,Futian
19799,futiankouan,114.07651,22.521408,Nov-12,Futian
26744,chegongmiao,114.033487,22.537692,Nov-12,Futian
23923,futianzhongxin,114.062828,22.534178,Nov-12,Futian
20284,xili,113.973377,22.593453,Nov-12,Nanshan
23381,shekou,113.932241,22.497187,Nov-12,Nanshan
27470,kejiyuan,113.936539,22.5385,Nov-12,Nanshan
34323,huaqiaocheng,113.986156,22.544673,Nov-12,Nanshan
24360,qianhai,113.913241,22.522323,Nov-12,Nanshan
16826,bantian,114.061426,22.636774,Nov-12,Longgang
11100,longgangzhongxincheng,114.24854,22.732774,Nov-12,Longgang 
8888,pinghua,114.134135,22.691778,Nov-12,Longgang
1000,nanji,180,90,Nov-12,Nanji
130000,beiji,0,90,Nov-12,Beiji
19855,cuizhu,114.136934,22.571853,Dec-12,Luohu
17958,huangbeiling,114.147776,22.555274,Dec-12,Luohu
21051,liantang,114.168136,22.565189,Dec-12,Luohu
18590,dongmen,114.137432,22.554485,Dec-12,Luohu
8282,songgang,113.84849,22.772051,Dec-12,Baoan
18292,baoanzhongxin,113.880356,22.568488,Dec-12,Baoan
11175,fuyong,113.818564,22.671088,Dec-12,Baoan
15203,xinan,113.90302,22.572611,Dec-12,Baoan
16109,xixiang,113.867649,22.609225,Dec-12,Baoan
34586,xiangmihu,114.029174,22.549569,Dec-12,Futian
19747,futiankouan,114.07651,22.521408,Dec-12,Futian
25748,chegongmiao,114.033487,22.537692,Dec-12,Futian
24052,futianzhongxin,114.062828,22.534178,Dec-12,Futian
21157,xili,113.973377,22.593453,Dec-12,Nanshan
23080,shekou,113.932241,22.497187,Dec-12,Nanshan
26577,kejiyuan,113.936539,22.5385,Dec-12,Nanshan
34439,huaqiaocheng,113.986156,22.544673,Dec-12,Nanshan
24490,qianhai,113.913241,22.522323,Dec-12,Nanshan
17771,bantian,114.061426,22.636774,Dec-12,Longgang
11214,longgangzhongxincheng,114.24854,22.732774,Dec-12,Longgang 
9023,pinghua,114.134135,22.691778,Dec-12,Longgang
1000,nanji,180,90,Dec-12,Nanji
130000,beiji,0,90,Dec-12,Beiji
20350,cuizhu,114.136934,22.571853,Jan-13,Luohu
21582,liantang,114.168136,22.565189,Jan-13,Luohu
18664,huangbeiling,114.147776,22.555274,Jan-13,Luohu
18348,dongmen,114.137432,22.554485,Jan-13,Luohu
18785,baoanzhongxin,113.880356,22.568488,Jan-13,Baoan
9331,songgang,113.84849,22.772051,Jan-13,Baoan
11561,fuyong,113.818564,22.671088,Jan-13,Baoan
15500,xinan,113.90302,22.572611,Jan-13,Baoan
16368,xixiang,113.867649,22.609225,Jan-13,Baoan
25715,chegongmiao,114.033487,22.537692,Jan-13,Futian
34843,xiangmihu,114.029174,22.549569,Jan-13,Futian
24223,futianzhongxin,114.062828,22.534178,Jan-13,Futian
20343,futiankouan,114.07651,22.521408,Jan-13,Futian
34925,baihua,116.414358,39.954447,Jan-13,Futian
21350,xili,113.973377,22.593453,Jan-13,Nanshan
28252,kejiyuan,113.936539,22.5385,Jan-13,Nanshan
25083,qianhai,113.913241,22.522323,Jan-13,Nanshan
34984,huaqiaocheng,113.986156,22.544673,Jan-13,Nanshan
23487,shekou,113.932241,22.497187,Jan-13,Nanshan
17553,bantian,114.061426,22.636774,Jan-13,Longgang
11488,longgangzhongxincheng,114.24854,22.732774,Jan-13,Longgang 
9314,pinghua,114.134135,22.691778,Jan-13,Longgang
1000,nanji,180,90,Jan-13,Nanji
130000,beiji,0,90,Jan-13,Beiji
20795,cuizhu,114.136934,22.571853,Feb-13,Luohu
21816,liantang,114.168136,22.565189,Feb-13,Luohu
18739,huangbeiling,114.147776,22.555274,Feb-13,Luohu
18498,dongmen,114.137432,22.554485,Feb-13,Luohu
19570,baoanzhongxin,113.880356,22.568488,Feb-13,Baoan
9181,songgang,113.84849,22.772051,Feb-13,Baoan
11469,fuyong,113.818564,22.671088,Feb-13,Baoan
15959,xinan,113.90302,22.572611,Feb-13,Baoan
16915,xixiang,113.867649,22.609225,Feb-13,Baoan
26737,chegongmiao,114.033487,22.537692,Feb-13,Futian
34969,xiangmihu,114.029174,22.549569,Feb-13,Futian
24474,futianzhongxin,114.062828,22.534178,Feb-13,Futian
21228,futiankouan,114.07651,22.521408,Feb-13,Futian
33836,baihua,116.414358,39.954447,Feb-13,Futian
21884,xili,113.973377,22.593453,Feb-13,Nanshan
29039,kejiyuan,113.936539,22.5385,Feb-13,Nanshan
25571,qianhai,113.913241,22.522323,Feb-13,Nanshan
35938,huaqiaocheng,113.986156,22.544673,Feb-13,Nanshan
23890,shekou,113.932241,22.497187,Feb-13,Nanshan
17799,bantian,114.061426,22.636774,Feb-13,Longgang
11752,longgangzhongxincheng,114.24854,22.732774,Feb-13,Longgang 
8826,pinghua,114.134135,22.691778,Feb-13,Longgang
1000,nanji,180,90,Feb-13,Nanji
130000,beiji,0,90,Feb-13,Beiji
21240,cuizhu,114.136934,22.571853,Mar-13,Luohu
22450,liantang,114.168136,22.565189,Mar-13,Luohu
19056,huangbeiling,114.147776,22.555274,Mar-13,Luohu
18713,dongmen,114.137432,22.554485,Mar-13,Luohu
20262,baoanzhongxin,113.880356,22.568488,Mar-13,Baoan
8289,songgang,113.84849,22.772051,Mar-13,Baoan
11827,fuyong,113.818564,22.671088,Mar-13,Baoan
16763,xinan,113.90302,22.572611,Mar-13,Baoan
17951,xixiang,113.867649,22.609225,Mar-13,Baoan
28254,chegongmiao,114.033487,22.537692,Mar-13,Futian
35614,xiangmihu,114.029174,22.549569,Mar-13,Futian
24833,futianzhongxin,114.062828,22.534178,Mar-13,Futian
22038,futiankouan,114.07651,22.521408,Mar-13,Futian
35909,baihua,116.414358,39.954447,Mar-13,Futian
22521,xili,113.973377,22.593453,Mar-13,Nanshan
29625,kejiyuan,113.936539,22.5385,Mar-13,Nanshan
26618,qianhai,113.913241,22.522323,Mar-13,Nanshan
37288,huaqiaocheng,113.986156,22.544673,Mar-13,Nanshan
24803,shekou,113.932241,22.497187,Mar-13,Nanshan
18280,bantian,114.061426,22.636774,Mar-13,Longgang
12290,longgangzhongxincheng,114.24854,22.732774,Mar-13,Longgang 
9509,pinghua,114.134135,22.691778,Mar-13,Longgang
1000,nanji,180,90,Mar-13,Nanji
130000,beiji,0,90,Mar-13,Beiji
22005,cuizhu,114.136934,22.571853,Apr-13,Luohu
23611,liantang,114.168136,22.565189,Apr-13,Luohu
19765,huangbeiling,114.147776,22.555274,Apr-13,Luohu
19284,dongmen,114.137432,22.554485,Apr-13,Luohu
20786,baoanzhongxin,113.880356,22.568488,Apr-13,Baoan
7091,songgang,113.84849,22.772051,Apr-13,Baoan
12127,fuyong,113.818564,22.671088,Apr-13,Baoan
17497,xinan,113.90302,22.572611,Apr-13,Baoan
18742,xixiang,113.867649,22.609225,Apr-13,Baoan
26765,chegongmiao,114.033487,22.537692,Apr-13,Futian
36944,xiangmihu,114.029174,22.549569,Apr-13,Futian
26478,futianzhongxin,114.062828,22.534178,Apr-13,Futian
22219,futiankouan,114.07651,22.521408,Apr-13,Futian
37489,baihua,116.414358,39.954447,Apr-13,Futian
23459,xili,113.973377,22.593453,Apr-13,Nanshan
30724,kejiyuan,113.936539,22.5385,Apr-13,Nanshan
27960,qianhai,113.913241,22.522323,Apr-13,Nanshan
39387,huaqiaocheng,113.986156,22.544673,Apr-13,Nanshan
26096,shekou,113.932241,22.497187,Apr-13,Nanshan
18525,bantian,114.061426,22.636774,Apr-13,Longgang
12646,longgangzhongxincheng,114.24854,22.732774,Apr-13,Longgang 
10595,pinghua,114.134135,22.691778,Apr-13,Longgang
1000,nanji,180,90,Apr-13,Nanji
130000,beiji,0,90,Apr-13,Beiji
22779,cuizhu,114.136934,22.571853,May-13,Luohu
24692,liantang,114.168136,22.565189,May-13,Luohu
20076,huangbeiling,114.147776,22.555274,May-13,Luohu
20108,dongmen,114.137432,22.554485,May-13,Luohu
21558,baoanzhongxin,113.880356,22.568488,May-13,Baoan
8690,songgang,113.84849,22.772051,May-13,Baoan
12060,fuyong,113.818564,22.671088,May-13,Baoan
17748,xinan,113.90302,22.572611,May-13,Baoan
19205,xixiang,113.867649,22.609225,May-13,Baoan
26584,chegongmiao,114.033487,22.537692,May-13,Futian
37647,xiangmihu,114.029174,22.549569,May-13,Futian
26998,futianzhongxin,114.062828,22.534178,May-13,Futian
22550,futiankouan,114.07651,22.521408,May-13,Futian
38065,baihua,116.414358,39.954447,May-13,Futian
23766,xili,113.973377,22.593453,May-13,Nanshan
31622,kejiyuan,113.936539,22.5385,May-13,Nanshan
29043,qianhai,113.913241,22.522323,May-13,Nanshan
39328,huaqiaocheng,113.986156,22.544673,May-13,Nanshan
26719,shekou,113.932241,22.497187,May-13,Nanshan
18685,bantian,114.061426,22.636774,May-13,Longgang
12895,longgangzhongxincheng,114.24854,22.732774,May-13,Longgang 
10783,pinghua,114.134135,22.691778,May-13,Longgang
1000,nanji,180,90,May-13,Nanji
130000,beiji,0,90,May-13,Beiji
23822,cuizhu,114.136934,22.571853,Jun-13,Luohu
24934,liantang,114.168136,22.565189,Jun-13,Luohu
20553,huangbeiling,114.147776,22.555274,Jun-13,Luohu
20730,dongmen,114.137432,22.554485,Jun-13,Luohu
22350,baoanzhongxin,113.880356,22.568488,Jun-13,Baoan
9304,songgang,113.84849,22.772051,Jun-13,Baoan
12199,fuyong,113.818564,22.671088,Jun-13,Baoan
18357,xinan,113.90302,22.572611,Jun-13,Baoan
20021,xixiang,113.867649,22.609225,Jun-13,Baoan
27500,chegongmiao,114.033487,22.537692,Jun-13,Futian
37811,xiangmihu,114.029174,22.549569,Jun-13,Futian
27411,futianzhongxin,114.062828,22.534178,Jun-13,Futian
23529,futiankouan,114.07651,22.521408,Jun-13,Futian
39112,baihua,116.414358,39.954447,Jun-13,Futian
24622,xili,113.973377,22.593453,Jun-13,Nanshan
29007,kejiyuan,113.936539,22.5385,Jun-13,Nanshan
29821,qianhai,113.913241,22.522323,Jun-13,Nanshan
40609,huaqiaocheng,113.986156,22.544673,Jun-13,Nanshan
28280,shekou,113.932241,22.497187,Jun-13,Nanshan
19040,bantian,114.061426,22.636774,Jun-13,Longgang
13003,longgangzhongxincheng,114.24854,22.732774,Jun-13,Longgang 
9764,pinghua,114.134135,22.691778,Jun-13,Longgang
1000,nanji,180,90,Jun-13,Nanji
130000,beiji,0,90,Jun-13,Beiji
25587,cuizhu,114.136934,22.571853,Jul-13,Luohu
24755,liantang,114.168136,22.565189,Jul-13,Luohu
21807,huangbeiling,114.147776,22.555274,Jul-13,Luohu
21923,dongmen,114.137432,22.554485,Jul-13,Luohu
22915,baoanzhongxin,113.880356,22.568488,Jul-13,Baoan
9399,songgang,113.84849,22.772051,Jul-13,Baoan
13822,fuyong,113.818564,22.671088,Jul-13,Baoan
19126,xinan,113.90302,22.572611,Jul-13,Baoan
20514,xixiang,113.867649,22.609225,Jul-13,Baoan
28653,chegongmiao,114.033487,22.537692,Jul-13,Futian
39047,xiangmihu,114.029174,22.549569,Jul-13,Futian
26725,futianzhongxin,114.062828,22.534178,Jul-13,Futian
23872,futiankouan,114.07651,22.521408,Jul-13,Futian
41307,baihua,116.414358,39.954447,Jul-13,Futian
25790,xili,113.973377,22.593453,Jul-13,Nanshan
26845,kejiyuan,113.936539,22.5385,Jul-13,Nanshan
30532,qianhai,113.913241,22.522323,Jul-13,Nanshan
40536,huaqiaocheng,113.986156,22.544673,Jul-13,Nanshan
29322,shekou,113.932241,22.497187,Jul-13,Nanshan
19922,bantian,114.061426,22.636774,Jul-13,Longgang
13541,longgangzhongxincheng,114.24854,22.732774,Jul-13,Longgang 
10194,pinghua,114.134135,22.691778,Jul-13,Longgang
1000,nanji,180,90,Jul-13,Nanji
130000,beiji,0,90,Jul-13,Beiji
26829,cuizhu,114.136934,22.571853,Aug-13,Luohu
26217,liantang,114.168136,22.565189,Aug-13,Luohu
23031,huangbeiling,114.147776,22.555274,Aug-13,Luohu
23108,dongmen,114.137432,22.554485,Aug-13,Luohu
23843,baoanzhongxin,113.880356,22.568488,Aug-13,Baoan
8410,songgang,113.84849,22.772051,Aug-13,Baoan
14179,fuyong,113.818564,22.671088,Aug-13,Baoan
19838,xinan,113.90302,22.572611,Aug-13,Baoan
21090,xixiang,113.867649,22.609225,Aug-13,Baoan
29332,chegongmiao,114.033487,22.537692,Aug-13,Futian
39540,xiangmihu,114.029174,22.549569,Aug-13,Futian
27302,futianzhongxin,114.062828,22.534178,Aug-13,Futian
24624,futiankouan,114.07651,22.521408,Aug-13,Futian
42546,baihua,116.414358,39.954447,Aug-13,Futian
26005,xili,113.973377,22.593453,Aug-13,Nanshan
28013,kejiyuan,113.936539,22.5385,Aug-13,Nanshan
31670,qianhai,113.913241,22.522323,Aug-13,Nanshan
41589,huaqiaocheng,113.986156,22.544673,Aug-13,Nanshan
30981,shekou,113.932241,22.497187,Aug-13,Nanshan
19820,bantian,114.061426,22.636774,Aug-13,Longgang
14099,longgangzhongxincheng,114.24854,22.732774,Aug-13,Longgang 
10103,pinghua,114.134135,22.691778,Aug-13,Longgang
1000,nanji,180,90,Aug-13,Nanji
130000,beiji,0,90,Aug-13,Beiji
26758,cuizhu,114.136934,22.571853,Sep-13,Luohu
26710,liantang,114.168136,22.565189,Sep-13,Luohu
22523,huangbeiling,114.147776,22.555274,Sep-13,Luohu
23820,dongmen,114.137432,22.554485,Sep-13,Luohu
24914,baoanzhongxin,113.880356,22.568488,Sep-13,Baoan
8651,songgang,113.84849,22.772051,Sep-13,Baoan
13785,fuyong,113.818564,22.671088,Sep-13,Baoan
20513,xinan,113.90302,22.572611,Sep-13,Baoan
21773,xixiang,113.867649,22.609225,Sep-13,Baoan
30860,chegongmiao,114.033487,22.537692,Sep-13,Futian
39998,xiangmihu,114.029174,22.549569,Sep-13,Futian
27711,futianzhongxin,114.062828,22.534178,Sep-13,Futian
25034,futiankouan,114.07651,22.521408,Sep-13,Futian
45065,baihua,116.414358,39.954447,Sep-13,Futian
26039,xili,113.973377,22.593453,Sep-13,Nanshan
31494,kejiyuan,113.936539,22.5385,Sep-13,Nanshan
33094,qianhai,113.913241,22.522323,Sep-13,Nanshan
41508,huaqiaocheng,113.986156,22.544673,Sep-13,Nanshan
31413,shekou,113.932241,22.497187,Sep-13,Nanshan
19993,bantian,114.061426,22.636774,Sep-13,Longgang
14335,longgangzhongxincheng,114.24854,22.732774,Sep-13,Longgang 
10711,pinghua,114.134135,22.691778,Sep-13,Longgang
1000,nanji,180,90,Sep-13,Nanji
130000,beiji,0,90,Sep-13,Beiji
27350,cuizhu,114.136934,22.571853,Oct-13,Luohu
26909,liantang,114.168136,22.565189,Oct-13,Luohu
22862,huangbeiling,114.147776,22.555274,Oct-13,Luohu
23826,dongmen,114.137432,22.554485,Oct-13,Luohu
25537,baoanzhongxin,113.880356,22.568488,Oct-13,Baoan
8762,songgang,113.84849,22.772051,Oct-13,Baoan
13723,fuyong,113.818564,22.671088,Oct-13,Baoan
20856,xinan,113.90302,22.572611,Oct-13,Baoan
22009,xixiang,113.867649,22.609225,Oct-13,Baoan
32269,chegongmiao,114.033487,22.537692,Oct-13,Futian
42063,xiangmihu,114.029174,22.549569,Oct-13,Futian
28289,futianzhongxin,114.062828,22.534178,Oct-13,Futian
25000,futiankouan,114.07651,22.521408,Oct-13,Futian
45905,baihua,116.414358,39.954447,Oct-13,Futian
26513,xili,113.973377,22.593453,Oct-13,Nanshan
33438,kejiyuan,113.936539,22.5385,Oct-13,Nanshan
33727,qianhai,113.913241,22.522323,Oct-13,Nanshan
43397,huaqiaocheng,113.986156,22.544673,Oct-13,Nanshan
32008,shekou,113.932241,22.497187,Oct-13,Nanshan
20661,bantian,114.061426,22.636774,Oct-13,Longgang
14610,longgangzhongxincheng,114.24854,22.732774,Oct-13,Longgang 
11340,pinghua,114.134135,22.691778,Oct-13,Longgang
1000,nanji,180,90,Oct-13,Nanji
130000,beiji,0,90,Oct-13,Beiji
28017,cuizhu,114.136934,22.571853,Nov-13,Luohu
27601,liantang,114.168136,22.565189,Nov-13,Luohu
23189,huangbeiling,114.147776,22.555274,Nov-13,Luohu
23355,dongmen,114.137432,22.554485,Nov-13,Luohu
25949,baoanzhongxin,113.880356,22.568488,Nov-13,Baoan
8954,songgang,113.84849,22.772051,Nov-13,Baoan
13418,fuyong,113.818564,22.671088,Nov-13,Baoan
21086,xinan,113.90302,22.572611,Nov-13,Baoan
21994,xixiang,113.867649,22.609225,Nov-13,Baoan
32074,chegongmiao,114.033487,22.537692,Nov-13,Futian
42010,xiangmihu,114.029174,22.549569,Nov-13,Futian
28433,futianzhongxin,114.062828,22.534178,Nov-13,Futian
25130,futiankouan,114.07651,22.521408,Nov-13,Futian
46812,baihua,116.414358,39.954447,Nov-13,Futian
26494,xili,113.973377,22.593453,Nov-13,Nanshan
33670,kejiyuan,113.936539,22.5385,Nov-13,Nanshan
34296,qianhai,113.913241,22.522323,Nov-13,Nanshan
43318,huaqiaocheng,113.986156,22.544673,Nov-13,Nanshan
32194,shekou,113.932241,22.497187,Nov-13,Nanshan
21294,bantian,114.061426,22.636774,Nov-13,Longgang
14875,longgangzhongxincheng,114.24854,22.732774,Nov-13,Longgang 
11732,pinghua,114.134135,22.691778,Nov-13,Longgang
1000,nanji,180,90,Nov-13,Nanji
130000,beiji,0,90,Nov-13,Beiji
28573,cuizhu,114.136934,22.571853,Dec-13,Luohu
27388,liantang,114.168136,22.565189,Dec-13,Luohu
23148,huangbeiling,114.147776,22.555274,Dec-13,Luohu
23644,dongmen,114.137432,22.554485,Dec-13,Luohu
26153,baoanzhongxin,113.880356,22.568488,Dec-13,Baoan
10216,songgang,113.84849,22.772051,Dec-13,Baoan
13493,fuyong,113.818564,22.671088,Dec-13,Baoan
21432,xinan,113.90302,22.572611,Dec-13,Baoan
21961,xixiang,113.867649,22.609225,Dec-13,Baoan
32687,chegongmiao,114.033487,22.537692,Dec-13,Futian
42460,xiangmihu,114.029174,22.549569,Dec-13,Futian
29146,futianzhongxin,114.062828,22.534178,Dec-13,Futian
25501,futiankouan,114.07651,22.521408,Dec-13,Futian
45520,baihua,116.414358,39.954447,Dec-13,Futian
26838,xili,113.973377,22.593453,Dec-13,Nanshan
34702,kejiyuan,113.936539,22.5385,Dec-13,Nanshan
34770,qianhai,113.913241,22.522323,Dec-13,Nanshan
43865,huaqiaocheng,113.986156,22.544673,Dec-13,Nanshan
32348,shekou,113.932241,22.497187,Dec-13,Nanshan
21449,bantian,114.061426,22.636774,Dec-13,Longgang
15054,longgangzhongxincheng,114.24854,22.732774,Dec-13,Longgang 
13082,pinghua,114.134135,22.691778,Dec-13,Longgang
1000,nanji,180,90,Dec-13,Nanji
130000,beiji,0,90,Dec-13,Beiji
27329,liantang,114.168136,22.565189,Jan-14,Luohu
23899,dongmen,114.137432,22.554485,Jan-14,Luohu
28812,cuizhu,114.136934,22.571853,Jan-14,Luohu
23167,huangbeiling,114.147776,22.555274,Jan-14,Luohu
9983,songgang,113.84849,22.772051,Jan-14,Baoan
13558,fuyong,113.818564,22.671088,Jan-14,Baoan
26588,baoanzhongxin,113.880356,22.568488,Jan-14,Baoan
21686,xinan,113.90302,22.572611,Jan-14,Baoan
21960,xixiang,113.867649,22.609225,Jan-14,Baoan
42927,xiangmihu,114.029174,22.549569,Jan-14,Futian
30213,futianzhongxin,114.062828,22.534178,Jan-14,Futian
47272,baihua,116.414358,39.954447,Jan-14,Futian
26193,futiankouan,114.07651,22.521408,Jan-14,Futian
32531,chegongmiao,114.033487,22.537692,Jan-14,Futian
27108,xili,113.973377,22.593453,Jan-14,Nanshan
33281,shekou,113.932241,22.497187,Jan-14,Nanshan
34975,qianhai,113.913241,22.522323,Jan-14,Nanshan
35289,kejiyuan,113.936539,22.5385,Jan-14,Nanshan
43686,huaqiaocheng,113.986156,22.544673,Jan-14,Nanshan
21547,bantian,114.061426,22.636774,Jan-14,Longgang
15343,longgangzhongxincheng,114.24854,22.732774,Jan-14,Longgang 
1000,nanji,180,90,Jan-14,Nanji
130000,beiji,0,90,Jan-14,Beiji
27188,liantang,114.168136,22.565189,Feb-14,Luohu
24483,dongmen,114.137432,22.554485,Feb-14,Luohu
28727,cuizhu,114.136934,22.571853,Feb-14,Luohu
23240,huangbeiling,114.147776,22.555274,Feb-14,Luohu
9967,songgang,113.84849,22.772051,Feb-14,Baoan
13621,fuyong,113.818564,22.671088,Feb-14,Baoan
26734,baoanzhongxin,113.880356,22.568488,Feb-14,Baoan
21854,xinan,113.90302,22.572611,Feb-14,Baoan
22363,xixiang,113.867649,22.609225,Feb-14,Baoan
43156,xiangmihu,114.029174,22.549569,Feb-14,Futian
30953,futianzhongxin,114.062828,22.534178,Feb-14,Futian
47423,baihua,116.414358,39.954447,Feb-14,Futian
26192,futiankouan,114.07651,22.521408,Feb-14,Futian
32862,chegongmiao,114.033487,22.537692,Feb-14,Futian
28496,xili,113.973377,22.593453,Feb-14,Nanshan
33685,shekou,113.932241,22.497187,Feb-14,Nanshan
35091,qianhai,113.913241,22.522323,Feb-14,Nanshan
36348,kejiyuan,113.936539,22.5385,Feb-14,Nanshan
42999,huaqiaocheng,113.986156,22.544673,Feb-14,Nanshan
21628,bantian,114.061426,22.636774,Feb-14,Longgang
15588,longgangzhongxincheng,114.24854,22.732774,Feb-14,Longgang 
1000,nanji,180,90,Feb-14,Nanji
130000,beiji,0,90,Feb-14,Beiji
26889,liantang,114.168136,22.565189,Mar-14,Luohu
24164,dongmen,114.137432,22.554485,Mar-14,Luohu
28749,cuizhu,114.136934,22.571853,Mar-14,Luohu
23872,huangbeiling,114.147776,22.555274,Mar-14,Luohu
10202,songgang,113.84849,22.772051,Mar-14,Baoan
14147,fuyong,113.818564,22.671088,Mar-14,Baoan
26956,baoanzhongxin,113.880356,22.568488,Mar-14,Baoan
22103,xinan,113.90302,22.572611,Mar-14,Baoan
23608,xixiang,113.867649,22.609225,Mar-14,Baoan
43880,xiangmihu,114.029174,22.549569,Mar-14,Futian
31567,futianzhongxin,114.062828,22.534178,Mar-14,Futian
47193,baihua,116.414358,39.954447,Mar-14,Futian
26195,futiankouan,114.07651,22.521408,Mar-14,Futian
33777,chegongmiao,114.033487,22.537692,Mar-14,Futian
28896,xili,113.973377,22.593453,Mar-14,Nanshan
34026,shekou,113.932241,22.497187,Mar-14,Nanshan
35446,qianhai,113.913241,22.522323,Mar-14,Nanshan
37110,kejiyuan,113.936539,22.5385,Mar-14,Nanshan
43476,huaqiaocheng,113.986156,22.544673,Mar-14,Nanshan
21979,bantian,114.061426,22.636774,Mar-14,Longgang
15665,longgangzhongxincheng,114.24854,22.732774,Mar-14,Longgang 
1000,nanji,180,90,Mar-14,Nanji
130000,beiji,0,90,Mar-14,Beiji
27272,liantang,114.168136,22.565189,Apr-14,Luohu
23941,dongmen,114.137432,22.554485,Apr-14,Luohu
28915,cuizhu,114.136934,22.571853,Apr-14,Luohu
24298,huangbeiling,114.147776,22.555274,Apr-14,Luohu
10771,songgang,113.84849,22.772051,Apr-14,Baoan
14433,fuyong,113.818564,22.671088,Apr-14,Baoan
27734,baoanzhongxin,113.880356,22.568488,Apr-14,Baoan
22276,xinan,113.90302,22.572611,Apr-14,Baoan
24186,xixiang,113.867649,22.609225,Apr-14,Baoan
44807,xiangmihu,114.029174,22.549569,Apr-14,Futian
31349,futianzhongxin,114.062828,22.534178,Apr-14,Futian
47127,baihua,116.414358,39.954447,Apr-14,Futian
26420,futiankouan,114.07651,22.521408,Apr-14,Futian
36510,chegongmiao,114.033487,22.537692,Apr-14,Futian
28509,xili,113.973377,22.593453,Apr-14,Nanshan
34171,shekou,113.932241,22.497187,Apr-14,Nanshan
35525,qianhai,113.913241,22.522323,Apr-14,Nanshan
36965,kejiyuan,113.936539,22.5385,Apr-14,Nanshan
44699,huaqiaocheng,113.986156,22.544673,Apr-14,Nanshan
21877,bantian,114.061426,22.636774,Apr-14,Longgang
15821,longgangzhongxincheng,114.24854,22.732774,Apr-14,Longgang 
1000,nanji,180,90,Apr-14,Nanji
130000,beiji,0,90,Apr-14,Beiji
27771,liantang,114.168136,22.565189,May-14,Luohu
24781,dongmen,114.137432,22.554485,May-14,Luohu
28980,cuizhu,114.136934,22.571853,May-14,Luohu
24543,huangbeiling,114.147776,22.555274,May-14,Luohu
13269,songgang,113.84849,22.772051,May-14,Baoan
14800,fuyong,113.818564,22.671088,May-14,Baoan
28664,baoanzhongxin,113.880356,22.568488,May-14,Baoan
22258,xinan,113.90302,22.572611,May-14,Baoan
24406,xixiang,113.867649,22.609225,May-14,Baoan
45255,xiangmihu,114.029174,22.549569,May-14,Futian
33288,futianzhongxin,114.062828,22.534178,May-14,Futian
46540,baihua,116.414358,39.954447,May-14,Futian
27080,futiankouan,114.07651,22.521408,May-14,Futian
41904,chegongmiao,114.033487,22.537692,May-14,Futian
28424,xili,113.973377,22.593453,May-14,Nanshan
34963,shekou,113.932241,22.497187,May-14,Nanshan
35048,qianhai,113.913241,22.522323,May-14,Nanshan
36176,kejiyuan,113.936539,22.5385,May-14,Nanshan
42988,huaqiaocheng,113.986156,22.544673,May-14,Nanshan
21396,bantian,114.061426,22.636774,May-14,Longgang
15706,longgangzhongxincheng,114.24854,22.732774,May-14,Longgang 
1000,nanji,180,90,May-14,Nanji
130000,beiji,0,90,May-14,Beiji
28143,liantang,114.168136,22.565189,Jun-14,Luohu
26275,dongmen,114.137432,22.554485,Jun-14,Luohu
29196,cuizhu,114.136934,22.571853,Jun-14,Luohu
24991,huangbeiling,114.147776,22.555274,Jun-14,Luohu
15061,songgang,113.84849,22.772051,Jun-14,Baoan
16324,fuyong,113.818564,22.671088,Jun-14,Baoan
